year_month,domestic_consumption,import_volume,export_volume,stock,exchange_rate_usd,china_pmi,thai_price,oil_price_thb,world_price_thb_kg,month,quarter,year,is_season,thai_price_lag6,thai_price_lag12,world_price_thb_kg_lag6,world_price_thb_kg_lag12,oil_price_thb_lag6,oil_price_thb_lag12,china_pmi_lag6,china_pmi_lag12,stock_lag6,stock_lag12,thai_price_ma6,thai_price_std6,thai_price_ma12,thai_price_std12,world_price_thb_kg_ma6,world_price_thb_kg_std6,world_price_thb_kg_ma12,world_price_thb_kg_std12,oil_price_thb_ma6,oil_price_thb_std6,oil_price_thb_ma12,oil_price_thb_std12,china_pmi_ma6,china_pmi_std6,china_pmi_ma12,china_pmi_std12,thai_price_pct6,thai_price_pct12,world_price_thb_kg_pct6,world_price_thb_kg_pct12,oil_price_thb_pct6,oil_price_thb_pct12,exchange_rate_usd_pct6,exchange_rate_usd_pct12
2009-07,36720000,258000,249218000.0,219894000.0,34.05,53.2,51.54,2364.7725,59.560851741738595,7,3,2009,0,44.03,98.85,51.847887854466,107.03978609455999,1455.4656,4156.68,41.2,52.0,292861000.0,186280000.0,48.501666666666665,3.4909793277340193,54.66833333333333,17.37484275054201,56.00640482587743,3.6541981948097573,62.58574457414742,17.587998772118045,2037.1377833333333,354.0971024128223,2237.0068166666665,757.5825921052822,51.083333333333336,3.283544832443508,48.25833333333333,4.891078768037932,17.056552350669985,-47.86039453717754,14.87613904142524,-44.35634270688661,62.47532748283435,-43.10910390022807,-2.491408934707917,1.6417910447761086
2009-08,37952000,220000,227511000.0,220141000.0,34.02,53.3,61.32,2380.0392,69.90461773190282,8,3,2009,0,44.5,89.97,51.6199346879832,99.063618313407,1579.1328,3908.321,45.3,48.4,301937000.0,182845000.0,51.305,5.693486629474035,52.280833333333334,13.652744950996913,59.05385199986404,6.082161100725531,60.155827859022075,13.667451041669919,2170.6221833333334,292.51601536307834,2109.65,551.5082856646015,52.416666666666664,1.7151287609583226,48.666666666666664,5.103890375948225,37.79775280898876,-31.84394798266088,35.42174773068083,-29.43462098189673,50.71811566449635,-39.10328245811948,-3.57142857142857,0.5022156573116776
2009-09,37217000,279000,236051000.0,220858000.0,33.83,54.0,64.83,2388.7363,73.503364751628,9,3,2009,0,44.01,89.49,51.20898415034819,97.27185183493359,1777.3313999999998,3449.9392000000003,49.0,48.4,221679000.0,193703000.0,54.775,6.626343637331192,50.22583333333333,8.3810125861795,62.769582100077336,7.0621524253888746,58.17512060207994,8.571997158864992,2272.523,227.34184182846514,2021.2164249999998,373.36837009817765,53.25,0.5244044240848391,49.13333333333333,5.328368901597852,47.307430129516014,-27.556151525310092,43.5360727637637,-24.43511317502185,34.40016307594635,-30.76004643791984,-5.476390053087455,-1.3127187864644174
2009-10,34302000,468000,240330000.0,235109000.0,33.41,54.3,69.05,2572.5699999999997,78.58639495566858,10,4,2009,0,48.85,57.5,57.68711711687979,66.09621159709502,1813.2263999999998,2334.6983,52.4,51.2,207862000.0,239031000.0,58.14166666666666,8.002568129461077,51.18833333333333,9.830259252415425,66.2527950732088,8.95447896087036,59.215969215294415,10.220952350068485,2399.0802666666664,90.99005461082704,2041.039066666667,397.0857442242614,53.56666666666667,0.48027769744847715,49.39166666666667,5.509736560825473,41.35107471852608,20.08695652173913,36.22867441346531,18.896973149853746,41.87803574887283,10.188541277474684,-5.807724837891182,-2.962532674992746
2009-11,36447000,317000,273697000.0,260151000.0,33.29,55.2,74.55,2572.6512,84.92436704517259,11,4,2009,0,52.14,50.11,58.772707966641235,57.96063221691599,2301.6201,1910.4930000000002,53.5,44.6,181139000.0,230426000.0,61.876666666666665,9.692445855751071,53.224999999999994,11.900353317902415,70.61140491963069,10.76665672644745,61.46294711764912,12.60557404859893,2444.2521166666666,99.78111926349698,2096.2189166666662,422.4903834903767,53.85,0.8167006795636572,50.275,5.5213840491476205,42.98043728423475,48.77270005986829,44.49626362864674,46.52077418228566,11.775666192696166,34.65902256642654,-4.091040046096229,-5.156695156695168
2009-12,33455000,297000,281529000.0,293659000.0,33.23,55.2,81.34,2637.1328,93.21014187061277,12,4,2009,0,49.97,33.91,57.18883329167358,42.75030411768687,2386.7435,1562.3380000000002,53.1,38.8,200917000.0,251721000.0,67.105,10.41880367412686,57.1775,12.748331174207637,76.61495634945389,11.780375116053245,65.66793359705962,14.121047795195286,2485.9836666666665,121.01895903302561,2185.7851499999997,412.836423661738,54.199999999999996,0.8786353054594019,51.64166666666667,4.322343289831508,62.77766659995998,139.8702447655559,62.986612080760395,118.03386851708825,10.490834059043209,68.7939997618953,-2.6939970717423156,-5.13845275478163
2010-01,37955000,258000,288270000.0,320020000.0,33.03,56.6,90.69,2407.5567,101.79377435032738,1,1,2010,0,51.54,44.03,59.560851741738595,51.847887854466,2364.7725,1455.4656,53.2,41.2,219894000.0,292861000.0,73.63,10.966189857922362,61.06583333333333,15.245031058338256,83.65377678421869,12.163442133275213,69.83009080504806,16.78647716979097,2493.1143666666667,113.47378825798106,2265.1260749999997,345.75993069796624,54.76666666666667,1.157007634662105,52.925000000000004,3.0346858456548915,75.9604190919674,105.97320009084714,70.90718378527339,96.33157407695482,1.8092311205411882,65.41488167085502,-2.99559471365638,-5.4123711340206215
2010-02,37129000,182000,259478000.0,368346000.0,33.15,55.8,93.55,2640.729,103.67992658552099,2,1,2010,0,61.32,44.5,69.90461773190282,51.6199346879832,2380.0392,1579.1328,53.3,45.3,220141000.0,301937000.0,79.00166666666667,11.605413248422735,65.15333333333334,16.886850900429422,89.28299492648837,12.342004233563078,74.16842346317621,18.310434201239623,2536.5626666666667,111.40831309034807,2353.592425,284.70470657002204,55.18333333333334,0.9558591249061703,53.800000000000004,1.9595917942265324,52.560339204174824,110.2247191011236,48.316277163767275,100.8524947042543,10.953172535981736,67.22653091620919,-2.557319223985899,-6.0374149659863985
2010-03,38975000,561000,255498000.0,247108000.0,32.51,52.0,98.83,2723.0376,108.53815208719779,3,1,2010,0,64.83,44.01,73.503364751628,51.20898415034819,2388.7363,1777.3313999999998,54.0,49.0,220858000.0,221679000.0,84.66833333333334,11.602483211221033,69.72166666666666,18.023884070024895,95.12212614908334,11.651754981345928,78.94585412458034,19.231244167316387,2592.2795499999997,106.16317692844929,2432.401275,237.69870533766164,54.85,1.5896540504146568,54.050000000000004,1.4042144358388227,52.44485577664661,124.56259940922516,47.66419531126813,111.95138682800798,13.99490182319414,53.20933394863785,-3.9018622524386704,-9.1645711092484
2010-04,35231000,244000,177718000.0,217110000.0,32.3,55.1,109.41,2782.645,127.52625293894198,4,2,2010,0,69.05,48.85,78.58639495566858,57.68711711687979,2572.5699999999997,1813.2263999999998,54.3,52.4,235109000.0,207862000.0,91.395,12.408203334890963,74.76833333333333,20.016755632734437,103.27876914629559,14.534297697069047,84.76578210975218,22.502344894418854,2627.29205,130.2677150584177,2513.1861583333334,160.2515614105328,54.98333333333333,1.567694698168744,54.275000000000006,1.3301572019194365,58.4503982621289,123.97134083930399,62.275229714864636,121.06539434196581,8.165958555063636,53.463737346864136,-3.3223585752768625,-8.937129968987879
2010-05,37160000,1247000,194681000.0,177126000.0,32.37,55.7,104.09,2394.4089,119.11389939323156,5,2,2010,1,74.55,52.14,84.92436704517259,58.772707966641235,2572.6512,2301.6201,55.2,53.5,260151000.0,181139000.0,96.31833333333333,10.017896818527626,79.0975,20.293738454374168,108.97702453763877,12.452113347966458,89.79421472863471,22.904232291513782,2597.5849999999996,161.74193895195583,2520.9185583333333,151.09195039656285,55.06666666666666,1.594574133324127,54.458333333333336,1.3647899161231665,39.624413145539904,99.63559647103952,40.258801493183974,102.6687275679714,-6.92835080013956,4.031455929673178,-2.763592670471615,-6.741573033707871
2010-06,33601000,1589000,208835000.0,191715000.0,32.47,53.9,107.26,2455.7061,115.7806242944626,6,2,2010,1,81.34,49.97,93.21014187061277,57.18883329167358,2637.1328,2386.7435,55.2,53.1,293659000.0,200917000.0,100.63833333333334,7.552304063440907,83.87166666666667,19.54341825192553,112.73877160828039,9.879934904921447,94.67686397886713,21.525337806584904,2567.3472166666666,169.63603780717114,2526.6654416666665,146.77439417740024,54.85,1.6598192672696994,54.525000000000006,1.3108810361390757,31.866240472092457,114.64878927356415,24.21462082439532,102.45320219064462,-6.879695250842122,2.889401395667357,-2.2870899789346866,-4.919472913616396
2010-07,38502000,968000,230958000.0,177591000.0,32.34,52.1,97.76,2553.2430000000004,105.8870644599768,7,3,2010,0,90.69,51.54,101.79377435032738,59.560851741738595,2407.5567,2364.7725,56.6,53.2,320020000.0,219894000.0,101.81666666666666,6.101985469227706,87.72333333333334,16.978388044984108,113.42098662655529,9.082136208073324,98.53738170538698,18.611904691134818,2591.628266666667,151.6643860576006,2542.3713166666666,137.6777854197186,54.099999999999994,1.7262676501631227,54.43333333333333,1.4436905569554679,7.795787848715419,89.67792006208771,4.0211595805085265,77.77963437983222,6.051209510455147,7.969920996628654,-2.0890099909173454,-5.022026431718041
2010-08,41807000,284000,251260000.0,210173000.0,31.75,51.2,96.9,2283.46,105.285863726175,8,3,2010,0,93.55,61.32,103.67992658552099,69.90461773190282,2640.729,2380.0392,55.8,53.3,368346000.0,220141000.0,102.375,5.294082545635209,90.68833333333333,14.931670936961321,113.68864281666428,8.755434031213042,101.48581887157633,16.325719849641583,2532.0834333333332,193.02523435936845,2534.32305,150.27639904806693,53.333333333333336,1.83811497645451,54.25833333333333,1.6983726613937404,3.5809727418492976,58.02348336594913,1.5489373821357288,50.613603424548906,-13.529180767886439,-4.057882744116148,-4.223227752639513,-6.672545561434462
2010-09,42705000,337000,297806000.0,252395000.0,30.84,51.7,100.21,2466.2748,108.95073404363279,9,3,2010,0,98.83,64.83,108.53815208719779,73.503364751628,2723.0376,2388.7363,52.0,54.0,247108000.0,220858000.0,102.605,5.136912496821352,93.63666666666667,12.685709449708453,113.75740647607012,8.708386526983475,104.43976631257674,13.816386742624472,2489.2896333333333,169.2176894066611,2540.7845916666665,145.02256925400877,53.28333333333333,1.885117149321591,54.06666666666667,1.852925614624961,1.3963371445917083,54.573499922875214,0.38012620309173517,48.225505610230826,-9.429278538056174,3.2460050111014827,-5.136880959704704,-8.83830919302394
2010-10,38184000,323000,198918000.0,202415000.0,29.97,53.8,104.34,2440.4571,117.62510297258159,10,4,2010,0,109.41,69.05,127.52625293894198,78.58639495566858,2782.645,2572.5699999999997,55.1,54.3,217110000.0,235109000.0,101.75999999999999,4.107490718187857,96.5775,10.341771542456419,112.10721481501004,6.135456424396343,107.69299198065282,11.592601614783062,2432.258316666667,89.42589190593749,2529.775183333333,147.38564444167898,53.06666666666667,1.700196067124718,54.025,1.8528233983449425,-4.633945708801745,51.107892831281696,-7.764009165313546,49.676166006768916,-12.297217215994127,-5.135444322214733,-7.213622291021671,-10.29631846752469
2010-11,39514000,259000,257025000.0,180682000.0,29.9,54.7,115.9,2514.8889999999997,128.753482440154,11,4,2010,0,104.09,74.55,119.11389939323156,84.92436704517259,2394.4089,2572.6512,55.7,55.2,177126000.0,260151000.0,103.72833333333334,7.150134031377737,100.02333333333333,9.155910493757268,113.71381198949713,8.952505770577766,111.34541826356794,10.631530712103482,2452.338333333333,92.69407724982936,2524.9616666666666,146.80011654658776,52.900000000000006,1.415627069534802,53.98333333333334,1.8294725187795668,11.345950619656065,55.466130114017446,8.09274408446592,51.60958735396639,5.031726201819575,-2.245240240884583,-7.630522088353409,-10.183238209672574
2010-12,37874000,290000,246000000.0,227252000.0,30.12,55.2,128.7,2752.3656,142.9495234409088,12,4,2010,0,107.26,81.34,115.7806242944626,93.21014187061277,2455.7061,2637.1328,53.9,55.2,191715000.0,293659000.0,107.30166666666668,12.570769931339363,103.96999999999998,10.481619409926244,118.24196184723816,15.021098908018864,115.49036672775928,12.457520324790723,2501.7815833333334,153.81688389364857,2534.5644,158.13591745754732,53.11666666666667,1.6750124377646765,53.98333333333333,1.8294725187795668,19.98881223195972,58.22473567740347,23.465842676187386,53.362628327870645,12.080415486201712,4.369624464873367,-7.23744995380351,-9.359012940114342
2011-01,36936000,212000,247304000.0,328076000.0,30.57,53.9,151.99,2818.2482999999997,168.7318520592078,1,1,2011,0,97.76,90.69,105.8870644599768,101.79377435032738,2553.2430000000004,2407.5567,52.1,56.6,177591000.0,320020000.0,116.34000000000002,21.00464805703726,109.07833333333333,16.58292924739894,128.71609311377665,23.943717470173013,121.06853987016596,19.023322693553215,2545.949133333333,202.0378377275826,2568.7887,171.98483522619117,53.416666666666664,1.616683848705853,53.758333333333326,1.6339902822306474,55.47258592471358,67.59289888631604,59.35076953897902,65.75851827490975,10.37916485034911,17.058439371334423,-5.4730983302412,-7.447774750227065
2011-02,37764000,231000,250664000.0,386805000.0,30.7,52.9,172.79,2976.979,190.04219732458398,2,1,2011,0,96.9,93.55,105.285863726175,103.67992658552099,2283.46,2640.729,51.2,55.8,210173000.0,368346000.0,128.98833333333332,28.477300024171278,115.68166666666667,23.969162322122113,142.84214871351148,31.244681976732327,128.2653957650879,26.653022347368907,2661.5356333333334,219.46353059917885,2596.8095333333335,208.32416349771447,53.699999999999996,1.2601587201617552,53.51666666666667,1.5146756828583359,78.31785345717233,84.70336718332443,80.50115238532047,83.29700220980247,30.371410053164926,12.733226317429768,-3.307086614173227,-7.390648567119151
2011-03,41280000,343000,272776000.0,320221000.0,30.67,52.2,139.52,3273.1024,166.1874113151142,3,1,2011,0,100.21,98.83,108.95073404363279,108.53815208719779,2466.2748,2723.0376,51.7,52.0,252395000.0,247108000.0,135.54,24.819188544350087,119.0725,24.245041901761635,152.38159492542505,27.318557255345226,133.06950070074757,27.938539091432343,2796.0069,306.01084752627605,2642.6482666666666,285.0219722110443,53.78333333333333,1.1089033621855349,53.53333333333333,1.4974726182552334,39.227621993813024,41.17170899524438,52.53445768301033,53.114281125407324,32.71442419960664,20.200411481648285,-0.5512321660181563,-5.659796985542897
2011-04,36363000,210000,183922000.0,241702000.0,30.06,53.4,155.19,3424.7358,175.94420865021,4,2,2011,0,104.34,109.41,117.62510297258159,127.52625293894198,2440.4571,2782.645,53.8,55.1,202415000.0,217110000.0,144.01500000000001,20.306104254632352,122.8875,26.116003148539797,162.10144587169646,22.413602435739,137.10433034335324,30.448669795192213,2960.05335,339.3022655062301,2696.1558333333337,363.2326926663558,53.71666666666666,1.119672571186051,53.39166666666667,1.4138653229763745,48.734905117883834,41.84261036468331,49.58049277221257,37.967049603856815,40.331735394979894,23.0748370704851,0.30030030030030463,-6.934984520123832
2011-05,41698000,1488000,203606000.0,216332000.0,30.22,52.9,139.62,3103.594,154.61609152413598,5,2,2011,1,115.9,104.09,128.753482440154,119.11389939323156,2514.8889999999997,2394.4089,54.7,55.7,180682000.0,177126000.0,147.96833333333333,15.471128487174576,125.84833333333334,25.803336582463004,166.41188071902678,16.397028047639584,140.06284635426195,30.26595564972629,3058.17085,260.8833048480871,2755.2545916666663,367.3443477769356,53.416666666666664,1.0419532938987095,53.15833333333334,1.215399921711737,20.465918895599657,34.133922567009314,20.08692005360182,29.805247172456983,23.408786630344338,29.618378882570973,1.070234113712365,-6.641952425084952
2011-06,43302000,365000,217758000.0,236291000.0,30.52,52.0,135.29,2912.2184,150.58565206626477,6,2,2011,1,128.7,107.26,142.9495234409088,115.7806242944626,2752.3656,2455.7061,55.2,53.9,227252000.0,191715000.0,149.06666666666666,13.992944889002622,128.18416666666667,25.229995661129244,167.6845688232528,14.38458576556874,142.96326533524547,29.38221904178125,3084.8129833333332,229.70717919317744,2793.2972833333333,356.9952826115711,52.88333333333333,0.7139094246936007,53.0,1.2336199503161838,5.120435120435118,26.132761514077927,5.34183566446973,30.061185093702058,5.807833087290448,18.589858941181948,1.3280212483399723,-6.005543578688021
2011-07,43319000,147000,236515000.0,261335000.0,30.11,50.9,127.05,2881.527,142.48054340269638,7,3,2011,0,151.99,97.76,168.7318520592078,105.8870644599768,2818.2482999999997,2553.2430000000004,53.9,52.1,328076000.0,177591000.0,144.91,16.441003619000817,130.625,23.367117338843208,163.30935071383422,17.628797079941965,146.01272191380545,26.985620544750653,3095.3594333333335,216.06852424081455,2820.6542833333333,349.425438586425,52.383333333333326,0.8886319072970166,52.900000000000006,1.3557956402724332,-16.408974274623333,29.96112929623567,-15.558004215647358,34.55897009643816,2.245320257977279,12.857530599320132,-1.5047432122996418,-6.895485466914053
2011-08,45344000,332000,269701000.0,319238000.0,29.88,50.7,124.94,2653.6428,139.72741434352798,8,3,2011,0,172.79,96.9,190.04219732458398,105.285863726175,2976.979,2283.46,52.9,51.2,386805000.0,210173000.0,136.935,10.875989610145737,132.96166666666667,20.966786216357004,154.9235535503249,13.952816941987196,148.8828511319182,23.917352564635046,3041.4700666666668,281.8167170225209,2851.5028500000003,312.0278305156015,52.01666666666667,1.0684880283214773,52.85833333333333,1.4189998611911574,-27.69257480178251,28.937048503611962,-26.47558473296354,32.712416841569315,-10.861218705271348,16.211486078144578,-2.6710097719869763,-5.8897637795275575
2011-09,46604000,179000,270755000.0,331874000.0,30.32,50.9,123.33,2401.344,138.0014714909952,9,3,2011,0,139.52,100.21,166.1874113151142,108.95073404363279,3273.1024,2466.2748,52.2,51.7,320221000.0,252395000.0,134.23666666666668,12.051253323479047,134.88833333333332,18.61382713484936,150.2258969129717,14.145529366308644,151.3037459191984,20.771350373216187,2896.177,353.99172363743963,2846.09195,319.78203412492235,51.800000000000004,1.15238882327088,52.791666666666664,1.4951183190231816,-11.604071100917434,23.07154974553438,-16.960333879125532,26.664104379258347,-26.634009372881216,-2.6327479808819443,-1.1411803064884318,-1.6861219195849486
2011-10,40791000,308000,256938000.0,312055000.0,30.9,51.2,108.01,2879.571,125.48641196975397,10,4,2011,0,155.19,104.34,175.94420865021,117.62510297258159,3424.7358,2440.4571,53.4,53.8,241702000.0,202415000.0,126.37333333333333,10.990608111777302,135.19416666666666,18.089027039683973,141.81626413289572,10.264102697586987,151.95885500229608,19.709417883102432,2805.3161999999998,244.0974995110556,2882.6847749999997,293.1612711610538,51.43333333333333,0.8524474568360784,52.574999999999996,1.5238259265891765,-30.401443391971128,3.5173471343684204,-28.67829357246411,6.683359927858978,-15.918448366148418,17.99310055480998,2.794411177644718,3.103103103103111
2011-11,34546000,221000,262183000.0,319845000.0,30.96,50.4,87.01,3107.1456000000003,104.39266358664,11,4,2011,0,139.62,115.9,154.61609152413598,128.753482440154,3103.594,2514.8889999999997,52.9,54.7,216332000.0,180682000.0,117.605,17.416447111853746,132.78666666666666,22.318435646276008,133.4456928099797,16.38932903996433,149.92878676450326,23.252901698967328,2805.908133333333,244.96823661807352,2932.0394916666664,274.89785097233323,51.01666666666667,0.5492419017757907,52.21666666666666,1.4837503669805927,-37.68084801604354,-24.926660914581532,-32.48266557666539,-18.92051258872719,0.11443507108210849,23.55000956304636,2.448709463931187,3.545150501672256
2011-12,38798000,362000,280259000.0,361557000.0,30.21,49.0,86.79,2985.6543,102.2449989302148,12,4,2011,0,135.29,128.7,150.58565206626477,142.9495234409088,2912.2184,2752.3656,52.0,55.2,236291000.0,227252000.0,109.52166666666666,18.769264681032812,129.29416666666668,25.99276139037489,125.38891728730472,18.07365948686726,146.53674305527875,27.026306697906072,2818.1474500000004,253.04355006862502,2951.480216666667,269.2267803822551,50.51666666666667,0.7884584115007384,51.70000000000001,1.4289220348983533,-35.84891714095646,-32.56410256410255,-32.101765654790135,-28.474753556992482,2.5216481016671066,8.475934301751199,-1.0157273918741772,0.29880478087649376
2012-01,42721000,291000,302093000.0,390437000.0,31.51,50.3,97.21,3103.1048,114.2569348901024,1,1,2012,0,127.05,151.99,142.48054340269638,168.7318520592078,2881.527,2818.2482999999997,50.9,53.9,261335000.0,328076000.0,104.54833333333335,17.07253281345993,124.72916666666667,26.450781551722883,120.68498253520573,16.32373224570529,141.99716662451996,27.529659860623713,2855.0770833333336,278.9824826789941,2975.218258333334,268.969580438055,50.416666666666664,0.7678975626125301,51.4,1.296849328880591,-23.486816214088947,-36.04184485821437,-19.808745698579266,-32.2849044233748,7.689596522954667,10.107572849418567,4.649618067087347,3.0749100425253584
2012-02,43821000,180000,294570000.0,390452000.0,30.74,50.5,108.3,3291.3317999999995,123.0375534517008,2,1,2012,0,124.94,172.79,139.72741434352798,190.04219732458398,2653.6428,2976.979,50.7,52.9,319238000.0,386805000.0,101.77499999999999,14.208895453201125,119.355,21.97017834164372,117.90333905323452,13.629499698266063,136.41344630177971,23.381637428934898,2961.358583333333,306.9605812045166,3001.414325,284.0423866127648,50.38333333333333,0.7574078601825195,51.199999999999996,1.2277103596828425,-13.318392828557712,-37.322761733896634,-11.944585799601349,-35.257771598189905,24.030702248245284,10.559456415379476,2.878179384203472,0.13029315960910726
2012-03,42722000,284000,288333000.0,328343000.0,30.69,51.0,106.27,3161.6838,120.58239423991861,3,1,2012,0,123.33,139.52,138.0014714909952,166.1874113151142,2401.344,3273.1024,50.9,52.2,331874000.0,320221000.0,98.93166666666667,10.164086612513021,116.58416666666666,21.281737565055003,115.00015951138842,9.813134164165342,132.61302821218007,21.751751742082092,3088.081883333333,142.32714595344754,2992.1294416666665,276.0629436027614,50.4,0.7720103626244907,51.1,1.1870513506545326,-13.83280629206195,-23.831708715596335,-12.622385154938865,-27.441920368277593,31.66309366754616,-3.4040670404934636,1.2203166226912865,0.06521030322790278
2012-04,37988000,245000,238693000.0,288724000.0,30.88,53.1,105.06,3238.3856,118.73205211035518,4,2,2012,0,108.01,155.19,125.48641196975397,175.94420865021,2879.571,3424.7358,51.2,53.4,312055000.0,241702000.0,98.44,9.697764690896545,112.40666666666668,17.61975612943042,113.8744328681553,8.69310047701603,127.8453485005255,17.18045084531769,3147.8843166666666,108.57395171596932,2976.6002583333334,253.86435264159485,50.71666666666667,1.3437509689917548,51.074999999999996,1.1362818152360812,-2.731228589945378,-32.30233906823893,-5.382542821470415,-32.51721496192965,12.460696402346038,-5.441301486672345,-0.06472491909385036,2.727877578176985
2012-05,43942000,438000,237517000.0,310415000.0,31.33,53.3,101.6,2710.9849,116.80249708029758,5,2,2012,1,87.01,139.62,104.39266358664,154.61609152413598,3107.1456000000003,3103.594,50.4,52.9,319845000.0,216332000.0,100.87166666666667,7.925854948626444,109.23833333333333,15.581960334912383,115.94273845043158,7.3600579202879945,124.69421563020565,15.174629031824118,3081.8575333333333,210.7158064787998,2943.8828333333336,261.20301305863,51.199999999999996,1.6852299546351623,51.10833333333333,1.1988315017953155,16.76818756464773,-27.231055722675844,11.887649062003414,-24.456441804400153,-12.749988285067825,-12.650143672142688,1.1950904392764805,3.673064195896747
2012-06,42920000,380000,228840000.0,319730000.0,31.65,50.4,88.25,2688.9839999999995,101.23929881782199,6,2,2012,1,86.79,135.29,102.2449989302148,150.58565206626477,2985.6543,2912.2184,49.0,52.0,361557000.0,236291000.0,101.115,7.412877309115512,105.31833333333333,14.29620536641745,115.77512176503278,7.736236292884437,120.58201952616874,14.173623996593594,3032.412483333333,265.49253427283855,2925.2799666666665,271.41299182707064,51.43333333333334,1.3909229549713775,50.974999999999994,1.179464439326679,1.6822214540845648,-34.76975386207406,-0.983617901037126,-32.76962484229776,-9.936525471150514,-7.665441575398358,4.766633565044676,3.7024901703800683
2012-07,37564000,312000,290837000.0,305639000.0,31.65,50.2,85.82,2787.099,97.43021480425199,7,3,2012,0,97.21,127.05,114.2569348901024,142.48054340269638,3103.1048,2881.527,50.3,50.9,390437000.0,261335000.0,99.21666666666665,9.71411069870353,101.88250000000001,13.532642774216015,112.97066841739102,10.828552335696697,116.82782547629837,13.807576403445674,2979.7448499999996,279.6317051540829,2917.4109666666664,274.15187180939375,51.416666666666664,1.4077168275851168,50.916666666666664,1.2006311471534385,-11.716901553338133,-32.45179063360882,-14.727088646334796,-31.618582806157256,-10.183536179635311,-3.277012500663712,0.44430339574736966,5.114579873796088
2012-08,41359000,224000,260922000.0,342902000.0,31.43,50.1,76.43,3032.0521,87.7869697953248,8,3,2012,0,108.3,124.94,123.0375534517008,139.72741434352798,3291.3317999999995,2653.6428,50.5,50.7,390452000.0,319238000.0,93.90500000000002,12.15945845833604,97.83999999999999,13.26148353143573,107.09557114132836,13.506025487969971,112.49945509728144,14.114156253551933,2936.5315666666665,238.92038275981378,2948.945075,262.5725667362784,51.349999999999994,1.4679918255901954,50.86666666666667,1.222763883646938,-29.42751615881809,-38.82663678565711,-28.650263815765697,-37.17269427208076,-7.877653052177836,14.259993846948804,2.244632400780744,5.187416331994643
2012-09,40530000,284000,294808000.0,403935000.0,30.99,49.2,79.27,2856.9680999999996,94.1615398334622,9,3,2012,0,106.27,123.33,120.58239423991861,138.0014714909952,3161.6838,2401.344,51.0,50.9,328343000.0,331874000.0,89.40500000000002,11.653773208707989,94.16833333333334,11.551731734272652,102.69209540691895,12.498918351021217,108.84612745915369,12.493882635281773,2885.7456166666666,212.4035250362368,2986.91375,202.18831547058866,51.050000000000004,1.7166828478200669,50.724999999999994,1.3136520917585583,-25.40698221511245,-35.725289872699264,-21.91103815196085,-31.767727679913627,-9.637766433189821,18.973712221156134,0.9775171065493637,2.2097625329815296
2012-10,45073000,268000,212479000.0,466072000.0,30.69,49.8,83.63,2646.7056,98.32936067164981,10,4,2012,0,105.06,108.01,118.73205211035518,125.48641196975397,3238.3856,2879.571,53.1,51.2,288724000.0,312055000.0,85.83333333333333,8.840621395957802,92.13666666666666,11.028064474811613,99.2916468338014,9.731287068617268,106.58303985097835,11.635809403216719,2787.132283333333,141.43120016113804,2967.5083,223.48103956866595,50.5,1.4338758663146485,50.60833333333334,1.3297014930449131,-20.397867885018094,-22.571984075548567,-17.18381100643501,-21.641427842123527,-18.27083223196151,-8.086808764222175,-0.6152849740932553,-0.6796116504854233
2012-11,44698000,295000,220879000.0,552778000.0,30.7,50.2,76.23,2729.537,91.3061781577,11,4,2012,0,101.6,87.01,116.80249708029758,104.39266358664,2710.9849,3107.1456000000003,53.3,50.4,310415000.0,319845000.0,81.605,5.042744292545508,91.23833333333333,11.889091893858081,95.04226034670181,4.945378864768689,105.49249939856668,12.444882403563899,2790.2243,139.62474792559593,2936.0409166666664,228.55891124805242,49.98333333333334,0.4308905506810615,50.59166666666667,1.333797267771591,-24.970472440944867,-12.389380530973447,-21.828573497936233,-12.535828648608959,0.6843306283262462,-12.152909731684304,-2.010852218321091,-0.8397932816537557
2012-12,41714000,291000,251361000.0,516675000.0,30.63,50.6,79.52,2812.4465999999998,95.25011974670278,12,4,2012,0,88.25,86.79,101.23929881782199,102.2449989302148,2688.9839999999995,2985.6543,50.4,49.0,319730000.0,361557000.0,80.14999999999999,3.863557945728305,90.6325,12.314008375534069,94.0440638348486,3.9483009672636307,104.90959279994068,12.770380498468064,2810.8014,130.52132482714862,2921.6069416666664,230.60097900816373,50.01666666666667,0.47504385762393553,50.724999999999994,1.2366560483085016,-9.892351274787536,-8.376541076160859,-5.915863840480185,-6.841292245781361,4.59142189020092,-5.801331386557395,-3.2227488151658767,1.3902681231380276
2013-01,40304000,175000,286676000.0,583006000.0,30.06,50.6,84.83,2930.5494,99.30730710946318,1,1,2013,0,85.82,97.21,97.43021480425199,114.2569348901024,2787.099,3103.1048,50.2,50.3,305639000.0,390437000.0,79.985,3.584007533474273,89.60083333333334,12.231168425812886,94.35691255238379,4.326519804653111,103.66379048488743,12.50199009154908,2834.7098,138.22242319395892,2907.227325,223.52590681465526,50.083333333333336,0.5307227776026124,50.75,1.230299298397013,-1.1535772547191736,-12.735315296780158,1.9266018339202828,-13.084219172357859,5.146943111816249,-5.560733881756108,-5.023696682464451,-4.601713741669322
