year_month,thai_production,domestic_consumption,import_volume,export_volume,stock,exchange_rate_usd,china_pmi,thai_price,oil_price_thb,world_price_thb_kg,month,quarter,year,is_season,thai_price_ma3,thai_price_std3,thai_price_ma6,thai_price_std6,thai_price_ma12,thai_price_std12,world_price_thb_kg_ma3,world_price_thb_kg_std3,world_price_thb_kg_ma6,world_price_thb_kg_std6,world_price_thb_kg_ma12,world_price_thb_kg_std12,oil_price_thb_ma3,oil_price_thb_std3,oil_price_thb_ma6,oil_price_thb_std6,oil_price_thb_ma12,oil_price_thb_std12,china_pmi_ma3,china_pmi_std3,china_pmi_ma6,china_pmi_std6,china_pmi_ma12,china_pmi_std12,thai_price_pct1,thai_price_pct3,thai_price_pct6,thai_price_pct12,world_price_thb_kg_pct1,world_price_thb_kg_pct3,world_price_thb_kg_pct6,world_price_thb_kg_pct12,oil_price_thb_pct1,oil_price_thb_pct3,oil_price_thb_pct6,oil_price_thb_pct12,exchange_rate_usd_pct1,exchange_rate_usd_pct3,exchange_rate_usd_pct6,exchange_rate_usd_pct12,thai_production_pct1,thai_production_pct3,thai_production_pct6,thai_production_pct12,net_export,supply_demand_balance,stock_consumption_ratio,production_growth,thai_price_lag1,thai_price_lag3,thai_price_lag6,thai_price_lag12,world_price_thb_kg_lag1,world_price_thb_kg_lag3,world_price_thb_kg_lag6,world_price_thb_kg_lag12,oil_price_thb_lag1,oil_price_thb_lag3,oil_price_thb_lag6,oil_price_thb_lag12,china_pmi_lag1,china_pmi_lag3,china_pmi_lag6,china_pmi_lag12,thai_production_lag1,thai_production_lag3,thai_production_lag6,thai_production_lag12,stock_lag1,stock_lag3,stock_lag6,stock_lag12,exchange_rate_usd_lag1,exchange_rate_usd_lag3,exchange_rate_usd_lag6,exchange_rate_usd_lag12,net_export_lag1,net_export_lag3,net_export_lag6,net_export_lag12,supply_demand_balance_lag1,supply_demand_balance_lag3,supply_demand_balance_lag6,supply_demand_balance_lag12,stock_consumption_ratio_lag1,stock_consumption_ratio_lag3,stock_consumption_ratio_lag6,stock_consumption_ratio_lag12,production_growth_lag1,production_growth_lag3,production_growth_lag6,production_growth_lag12
2011-01,384852000,36936000,212000,247304000.0,328076000.0,30.57,53.9,151.99,2818.2483,168.7318520592078,1,1,2011,0,132.19666666666666,18.297323119334305,116.34000000000002,21.00464805703726,109.07833333333333,16.58292924739894,146.81161931342353,20.26707546109669,128.71609311377665,23.943717470173002,121.06853987016598,19.023322693553222,2695.167633333334,159.56322185020827,2545.9491333333335,202.037837727584,2568.7887,171.98483522619142,54.6,0.6557438524301809,53.416666666666664,1.616683848705853,53.758333333333326,1.6339902822306474,18.096348096348123,45.66800843396588,55.47258592471358,67.59289888631604,18.035966820803484,43.448845352797846,59.35076953897902,65.75851827490975,2.393675462300515,15.480345874549496,10.379164850349131,17.058439371334444,1.4940239043824688,2.0020020020020013,-5.4730983302412,-7.447774750227065,16.56742005246037,106.02465751957988,51.29733299786137,9.231170954338008,247092000.0,100824000.0,8.882282867662985,16.56742005246037,128.7,104.34,97.76,90.69,142.9495234409088,117.6251029725816,105.8870644599768,101.79377435032738,2752.3656,2440.4571,2553.2430000000004,2407.5567,55.2,53.8,52.1,56.6,330154000.0,186799000.0,254368000.0,352328000.0,227252000.0,202415000.0,177591000.0,320020000.0,30.12,29.97,32.34,33.03,245710000.0,198595000.0,229990000.0,288012000.0,46570000.0,-49980000.0,-14124000.0,26361000.0,6.000211226699054,5.301042321391159,4.612513635655291,8.431563693847977,20.254091284916598,-51.150378142030775,-0.4181086456098604,1.1869785608638939
2011-02,346926000,37764000,231000,250664000.0,386805000.0,30.7,52.9,172.79,2976.979,190.042197324584,2,1,2011,0,151.16,22.05671553064937,128.98833333333332,28.477300024171278,115.68166666666667,23.969162322122113,167.24119094156686,23.581699181871446,142.8421487135115,31.244681976732327,128.2653957650879,26.65302234736892,2849.197633333333,115.4607759813629,2661.5356333333334,219.4635305991801,2596.809533333333,208.3241634977147,54.0,1.153256259467075,53.699999999999996,1.2601587201617552,53.51666666666667,1.5146756828583359,13.685110862556726,49.08541846419325,78.31785345717233,84.70336718332443,12.62971099131802,47.60159781535827,80.5011523853205,83.29700220980247,5.632246810900221,18.374170788452272,30.371410053164926,12.733226317429768,0.42525351651945265,2.6755852842809347,-3.307086614173227,-7.390648567119151,-9.854697390165567,26.363063519178876,6.626711539348107,0.6308901206958151,250433000.0,58729000.0,10.242691452176675,-9.854697390165567,151.99,115.9,96.9,93.55,168.7318520592078,128.753482440154,105.285863726175,103.679926585521,2818.2483,2514.889,2283.46,2640.729,53.9,54.7,51.2,55.8,384852000.0,274547000.0,325365000.0,344751000.0,328076000.0,180682000.0,210173000.0,368346000.0,30.57,29.9,31.75,33.15,247092000.0,256766000.0,250976000.0,259296000.0,100824000.0,-21733000.0,32582000.0,48326000.0,8.882282867662985,4.572607177203016,5.027220321955653,9.920708879851329,16.56742005246037,46.97455553830587,27.911136620958608,-2.150552893894331
2011-03,247129000,41280000,343000,272776000.0,320221000.0,30.67,52.2,139.52,3273.1024,166.1874113151142,3,1,2011,0,154.76666666666668,16.80790389469554,135.54,24.819188544350087,119.0725,24.245041901761635,174.987153566302,13.099973343403637,152.38159492542505,27.31855725534523,133.0695007007476,27.93853909143236,3022.776566666667,230.8595371782118,2796.0069000000003,306.01084752627696,2642.6482666666666,285.0219722110444,53.0,0.8544003745317524,53.78333333333333,1.1089033621855349,53.53333333333333,1.4974726182552334,-19.25458649227385,8.407148407148423,39.227621993813024,41.17170899524438,-12.552362762216884,16.256009334519582,52.5344576830103,53.114281125407324,9.947110812672854,18.919608645014318,32.71442419960664,20.200411481648285,-0.097719869706836,1.8260292164674619,-0.5512321660181563,-5.659796985542897,-28.766076915538186,-25.147355476535193,-35.373539472170215,43.11882506920555,272433000.0,-66584000.0,7.757291666666666,-28.766076915538186,172.79,128.7,100.21,98.83,190.042197324584,142.9495234409088,108.9507340436328,108.5381520871978,2976.979,2752.3656,2466.2748,2723.0376,52.9,55.2,51.7,52.0,346926000.0,330154000.0,382396000.0,172674000.0,386805000.0,227252000.0,252395000.0,247108000.0,30.7,30.12,30.84,32.51,250433000.0,245710000.0,297469000.0,254937000.0,58729000.0,46570000.0,42222000.0,-121238000.0,10.242691452176675,6.000211226699054,5.910197869101979,6.340166773572803,-9.854697390165567,20.254091284916598,17.528314354647854,-49.913415769642434
2011-04,141556000,36363000,210000,183922000.0,241702000.0,30.06,53.4,155.19,3424.7358,175.94420865021,4,2,2011,0,155.83333333333334,16.64432736199698,144.01500000000001,20.306104254632352,122.8875,26.116003148539797,177.39127242996938,11.993047947724277,162.10144587169646,22.41360243573901,137.10433034335327,30.448669795192227,3224.9390666666663,227.73080159453136,2960.05335,339.302265506231,2696.1558333333332,363.2326926663559,52.833333333333336,0.6027713773341725,53.71666666666666,1.119672571186051,53.39166666666667,1.4138653229763745,11.23136467889907,2.1054016711625767,48.734905117883834,41.84261036468331,5.870960536592973,4.27444877951757,49.58049277221255,37.967049603856815,4.632711766060238,21.52001652941651,40.331735394979894,23.0748370704851,-1.9889142484512679,-1.6683022571148287,0.30030030030030463,-6.934984520123832,-42.71979411562382,-63.21806824441604,-24.22015107147254,-22.52294657566486,183712000.0,-78519000.0,6.64692132112312,-42.71979411562382,139.52,151.99,104.34,109.41,166.1874113151142,168.7318520592078,117.6251029725816,127.52625293894198,3273.1024,2818.2483,2440.4571,2782.645,52.2,53.9,53.8,55.1,247129000.0,384852000.0,186799000.0,182707000.0,320221000.0,328076000.0,202415000.0,217110000.0,30.67,30.57,29.97,32.3,272433000.0,247092000.0,198595000.0,177474000.0,-66584000.0,100824000.0,-49980000.0,-29998000.0,7.757291666666666,8.882282867662985,5.301042321391159,6.162470551502937,-28.766076915538186,16.56742005246037,-51.150378142030775,5.810370988104752
2011-05,218446000,41698000,1488000,203606000.0,216332000.0,30.22,52.9,139.62,3103.594,154.61609152413598,5,2,2011,1,144.77666666666667,9.01834981209554,147.96833333333333,15.471128487174576,125.84833333333334,25.803336582463004,165.5825704964867,10.676915254313167,166.4118807190268,16.397028047639594,140.06284635426195,30.265955649726305,3267.1440666666663,160.65378996116976,3058.17085,260.88330484808847,2755.2545916666663,367.3443477769357,52.833333333333336,0.6027713773341725,53.416666666666664,1.0419532938987095,53.15833333333334,1.215399921711737,-10.032862942199882,-19.196712772729896,20.465918895599657,34.133922567009314,-12.122091025158932,-18.64117880090691,20.08692005360182,29.805247172456983,-9.377126258907332,4.253137156829134,23.408786630344313,29.618378882570973,0.5322687957418415,-1.5635179153094425,1.070234113712365,-6.641952425084952,54.31772584701462,-37.03383430472205,-20.434024046884502,14.603640942238073,202118000.0,-25370000.0,5.1880665739364,54.31772584701462,155.19,172.79,115.9,104.09,175.94420865021,190.042197324584,128.753482440154,119.11389939323156,3424.7358,2976.979,2514.889,2394.4089,53.4,52.9,54.7,55.7,141556000.0,346926000.0,274547000.0,190610000.0,241702000.0,386805000.0,180682000.0,177126000.0,30.06,30.7,29.9,32.37,183712000.0,250433000.0,256766000.0,193434000.0,-78519000.0,58729000.0,-21733000.0,-39984000.0,6.64692132112312,10.242691452176675,4.572607177203016,4.766576964477934,-42.71979411562382,-9.854697390165567,46.97455553830587,4.325504769932187
2011-06,280654000,43302000,365000,217758000.0,236291000.0,30.52,52.0,135.29,2912.2184,150.58565206626477,6,2,2011,1,143.36666666666667,10.465688383155886,149.06666666666666,13.992944889002622,128.18416666666667,25.229995661129244,160.38198408020358,13.62711399128106,167.6845688232528,14.384585765568753,142.9632653352455,29.382219041781262,3146.8494000000005,258.9822263159278,3084.8129833333332,229.70717919317903,2793.2972833333333,356.9952826115712,52.76666666666667,0.7094598884597618,52.88333333333333,0.7139094246936007,53.0,1.2336199503161838,-3.1012748889843955,-3.0318233944954254,5.120435120435118,26.132761514077927,-2.606739970038663,-9.388051191956015,5.34183566446973,30.061185093702058,-6.166257571061163,-11.02574731545215,5.807833087290448,18.589858941181948,0.9927200529450619,-0.48907727420933744,1.3280212483399723,-6.005543578688021,28.477518471384222,13.56578952692724,-14.993003265142935,9.872531671338415,217393000.0,19959000.0,5.456814927716964,28.477518471384222,139.62,139.52,128.7,107.26,154.61609152413598,166.1874113151142,142.9495234409088,115.7806242944626,3103.594,3273.1024,2752.3656,2455.7061,52.9,52.2,55.2,53.9,218446000.0,247129000.0,330154000.0,255436000.0,216332000.0,320221000.0,227252000.0,191715000.0,30.22,30.67,30.12,32.47,202118000.0,272433000.0,245710000.0,207246000.0,-25370000.0,-66584000.0,46570000.0,14589000.0,5.1880665739364,7.757291666666666,6.000211226699054,5.705633760899973,54.31772584701462,-28.766076915538186,20.254091284916598,34.009758144903216
2011-07,304731000,43319000,147000,236515000.0,261335000.0,30.11,50.9,127.05,2881.527,142.48054340269638,7,3,2011,0,133.98666666666665,6.385548788735858,144.91,16.441003619000817,130.625,23.367117338843208,149.22742899769904,6.180732924170442,163.30935071383422,17.62879707994197,146.01272191380545,26.985620544750667,2965.7798000000003,120.33310350736724,3095.359433333333,216.06852424081637,2820.6542833333333,349.4254385864251,51.93333333333334,1.0016652800877919,52.383333333333326,0.8886319072970166,52.900000000000006,1.3557956402724332,-6.09062014930889,-18.13261163734777,-16.408974274623333,29.96112929623567,-5.382391052768931,-19.019475266754494,-15.558004215647358,34.55897009643816,-1.0538838707976117,-15.861334471406519,2.245320257977257,12.857530599320132,-1.3433813892529511,0.1663339986693213,-1.5047432122996418,-6.895485466914053,8.578890733786082,115.27240102856821,-20.818652365065017,19.79926720342182,236368000.0,25044000.0,6.032803157967636,8.578890733786082,135.29,155.19,151.99,97.76,150.58565206626477,175.94420865021,168.7318520592078,105.8870644599768,2912.2184,3424.7358,2818.2483,2553.2430000000004,52.0,53.4,53.9,52.1,280654000.0,141556000.0,384852000.0,254368000.0,236291000.0,241702000.0,328076000.0,177591000.0,30.52,30.06,30.57,32.34,217393000.0,183712000.0,247092000.0,229990000.0,19959000.0,-78519000.0,100824000.0,-14124000.0,5.456814927716964,6.64692132112312,8.882282867662985,4.612513635655291,28.477518471384222,-42.71979411562382,16.56742005246037,-0.4181086456098604
2011-08,372616000,45344000,332000,269701000.0,319238000.0,29.88,50.7,124.94,2653.6428,139.72741434352798,8,3,2011,0,129.09333333333333,5.469189458532858,136.935,10.875989610145737,132.96166666666667,20.966786216357004,144.26453660416303,5.644670532282403,154.92355355032487,13.952816941987198,148.8828511319182,23.917352564635063,2815.7960666666672,141.26482904986764,3041.4700666666668,281.81671702252214,2851.5028500000003,312.0278305156017,51.199999999999996,0.7000000000000194,52.01666666666667,1.0684880283214773,52.85833333333333,1.4189998611911574,-1.660763478945293,-10.514252972353532,-27.69257480178251,28.937048503611962,-1.9322842217039837,-9.629448677587249,-26.475584732963554,32.712416841569315,-7.908452705804947,-14.497746805799983,-10.861218705271348,16.211486078144578,-0.7638658253072084,-1.1250827266710783,-2.6710097719869763,-5.8897637795275575,22.277024654531363,70.57579447552256,7.4050373854943174,14.522459391760023,269369000.0,57903000.0,7.040358151023288,22.277024654531363,127.05,139.62,172.79,96.9,142.48054340269638,154.61609152413598,190.042197324584,105.285863726175,2881.527,3103.594,2976.979,2283.46,50.9,52.9,52.9,51.2,304731000.0,218446000.0,346926000.0,325365000.0,261335000.0,216332000.0,386805000.0,210173000.0,30.11,30.22,30.7,31.75,236368000.0,202118000.0,250433000.0,250976000.0,25044000.0,-25370000.0,58729000.0,32582000.0,6.032803157967636,5.1880665739364,10.242691452176675,5.027220321955653,8.578890733786082,54.31772584701462,-9.854697390165567,27.911136620958608
2011-09,329816000,46604000,179000,270755000.0,331874000.0,30.32,50.9,123.33,2401.344,138.0014714909952,9,3,2011,0,125.10666666666667,1.865591952525444,134.23666666666668,12.051253323479047,134.88833333333332,18.61382713484936,140.06980974573983,2.2590810645328183,150.22589691297173,14.145529366308645,151.30374591919838,20.77135037321621,2645.5046,240.1949231284359,2896.177,353.99172363744015,2846.09195,319.78203412492246,50.833333333333336,0.11547005383805599,51.800000000000004,1.15238882327088,52.791666666666664,1.4951183190231816,-1.288618536897712,-8.840269051666782,-11.604071100917434,23.07154974553438,-1.2352213491115371,-8.356825768322174,-16.960333879125532,26.664104379258326,-9.507639837584769,-17.542448052659786,-26.634009372881216,-2.6327479808819443,1.4725568942436373,-0.6553079947575369,-1.1411803064884318,-1.6861219195849486,-11.486355926744963,17.5169425698547,33.45904365736114,-13.750143829956386,270576000.0,12636000.0,7.121148399279032,-11.486355926744963,124.94,135.29,139.52,100.21,139.72741434352798,150.58565206626477,166.1874113151142,108.9507340436328,2653.6428,2912.2184,3273.1024,2466.2748,50.7,52.0,52.2,51.7,372616000.0,280654000.0,247129000.0,382396000.0,319238000.0,236291000.0,320221000.0,252395000.0,29.88,30.52,30.67,30.84,269369000.0,217393000.0,272433000.0,297469000.0,57903000.0,19959000.0,-66584000.0,42222000.0,7.040358151023288,5.456814927716964,7.757291666666666,5.910197869101979,22.277024654531363,28.477518471384222,-28.766076915538186,17.528314354647854
2011-10,277602000,40791000,308000,256938000.0,312055000.0,30.9,51.2,108.01,2879.571,125.48641196975396,10,4,2011,0,118.75999999999999,9.344511758245877,126.37333333333333,10.990608111777302,135.19416666666666,18.089027039683973,134.40509926809236,7.771869596609289,141.81626413289572,10.264102697586994,151.95885500229608,19.70941788310246,2644.8526,239.23464756233616,2805.3161999999998,244.09749951105596,2882.684775,293.1612711610539,50.93333333333334,0.25166114784241833,51.43333333333333,0.8524474568360784,52.574999999999996,1.5238259265891765,-12.421957350198653,-14.986225895316796,-30.401443391971128,3.5173471343684204,-9.068787010765933,-11.927334797503875,-28.67829357246412,6.683359927858956,19.914972615335415,-0.0678806757667072,-15.918448366148418,17.99310055480998,1.912928759894461,2.6237130521421514,2.794411177644718,3.103103103103111,-15.831251364397115,-8.902605904880046,96.10754754302184,48.610003265542105,256630000.0,-19819000.0,7.650094383565002,-15.831251364397115,123.33,127.05,155.19,104.34,138.0014714909952,142.48054340269638,175.94420865021,117.6251029725816,2401.344,2881.527,3424.7358,2440.4571,50.9,50.9,53.4,53.8,329816000.0,304731000.0,141556000.0,186799000.0,331874000.0,261335000.0,241702000.0,202415000.0,30.32,30.11,30.06,29.97,270576000.0,236368000.0,183712000.0,198595000.0,12636000.0,25044000.0,-78519000.0,-49980000.0,7.121148399279032,6.032803157967636,6.64692132112312,5.301042321391159,-11.486355926744963,8.578890733786082,-42.71979411562382,-51.150378142030775
2011-11,304298000,34546000,221000,262183000.0,319845000.0,30.96,50.4,87.01,3107.1456000000003,104.39266358664,11,4,2011,0,106.11666666666667,18.23387324002586,117.605,17.416447111853746,132.78666666666666,22.318435646276008,122.62684901579637,16.985900547327056,133.4456928099797,16.389329039964338,149.92878676450326,23.252901698967353,2796.0202000000004,360.2423167482063,2805.908133333333,244.9682366180739,2932.039491666667,274.89785097233346,50.833333333333336,0.4041451884327781,51.01666666666667,0.5492419017757907,52.21666666666666,1.4837503669805927,-19.44264419961115,-30.35857211461501,-37.68084801604354,-24.926660914581532,-16.809587629454413,-25.28834511316115,-32.48266557666539,-18.92051258872719,7.903073061924859,17.089820830444857,0.11443507108210849,23.550009563046338,0.1941747572815622,3.6144578313253017,2.448709463931187,3.545150501672256,9.616645413217494,-18.334693088863606,39.30124607454475,10.836395954062517,261962000.0,7790000.0,9.258524865396863,9.616645413217494,108.01,124.94,139.62,115.9,125.48641196975396,139.72741434352798,154.61609152413598,128.753482440154,2879.571,2653.6428,3103.594,2514.889,51.2,50.7,52.9,54.7,277602000.0,372616000.0,218446000.0,274547000.0,312055000.0,319238000.0,216332000.0,180682000.0,30.9,29.88,30.22,29.9,256630000.0,269369000.0,202118000.0,256766000.0,-19819000.0,57903000.0,-25370000.0,-21733000.0,7.650094383565002,7.040358151023288,5.1880665739364,4.572607177203016,-15.831251364397115,22.277024654531363,54.31772584701462,46.97455553830587
2011-12,360407000,38798000,362000,280259000.0,361557000.0,30.21,49.0,86.79,2985.6543,102.2449989302148,12,4,2011,0,93.93666666666667,12.188360567907962,109.52166666666666,18.769264681032812,129.29416666666668,25.99276139037489,110.70802482886957,12.84342869850159,125.38891728730472,18.073659486867264,146.53674305527875,27.026306697906094,2990.7903,113.87420038483056,2818.14745,253.04355006862542,2951.480216666667,269.22678038225536,50.199999999999996,1.1135528725660215,50.51666666666667,0.7884584115007384,51.70000000000001,1.4289220348983533,-0.25284450063211006,-29.627827779129156,-35.84891714095646,-32.56410256410255,-2.0572946245813073,-25.91021108286773,-32.101765654790135,-28.474753556992482,-3.910061375945828,24.332636223714733,2.5216481016671066,8.475934301751199,-2.422480620155043,-0.36279683377308247,-1.0157273918741772,0.29880478087649376,18.43883298608602,9.275171610837551,28.416840665018128,9.163299551118564,279897000.0,41712000.0,9.318959740192794,18.43883298608602,87.01,123.33,135.29,128.7,104.39266358664,138.0014714909952,150.58565206626477,142.9495234409088,3107.1456000000003,2401.344,2912.2184,2752.3656,50.4,50.9,52.0,55.2,304298000.0,329816000.0,280654000.0,330154000.0,319845000.0,331874000.0,236291000.0,227252000.0,30.96,30.32,30.52,30.12,261962000.0,270576000.0,217393000.0,245710000.0,7790000.0,12636000.0,19959000.0,46570000.0,9.258524865396863,7.121148399279032,5.456814927716964,6.000211226699054,9.616645413217494,-11.486355926744963,28.477518471384222,20.254091284916598
2012-01,373403000,42721000,291000,302093000.0,390437000.0,31.51,50.3,97.21,3103.1048,114.2569348901024,1,1,2012,0,90.33666666666666,5.953497571456157,104.54833333333335,17.07253281345993,124.72916666666667,26.450781551722883,106.96486580231907,6.405764556620495,120.68498253520572,16.323732245705298,141.99716662451996,27.529659860623735,3065.301566666667,69.00613981203132,2855.0770833333336,278.9824826789947,2975.218258333334,268.9695804380553,49.9,0.7810249675906887,50.416666666666664,0.7678975626125301,51.4,1.296849328880591,12.005991473672072,-9.999074159800026,-23.486816214088947,-36.04184485821437,11.748189237193007,-8.94875939425075,-19.808745698579266,-32.2849044233748,3.9338278380052216,7.7627466035739445,7.689596522954667,10.107572849418546,4.303210857332007,1.974110032362475,4.649618067087347,3.0749100425253584,3.605923303376457,34.51019805332815,22.53528521876671,-2.9749098354692194,301802000.0,28880000.0,9.139228950633179,3.605923303376457,86.79,108.01,127.05,151.99,102.2449989302148,125.48641196975396,142.48054340269638,168.7318520592078,2985.6543,2879.571,2881.527,2818.2483,49.0,51.2,50.9,53.9,360407000.0,277602000.0,304731000.0,384852000.0,361557000.0,312055000.0,261335000.0,328076000.0,30.21,30.9,30.11,30.57,279897000.0,256630000.0,236368000.0,247092000.0,41712000.0,-19819000.0,25044000.0,100824000.0,9.318959740192794,7.650094383565002,6.032803157967636,8.882282867662985,18.43883298608602,-15.831251364397115,8.578890733786082,16.56742005246037
2012-02,338226000,43821000,180000,294570000.0,390452000.0,30.74,50.5,108.3,3291.3317999999995,123.0375534517008,2,1,2012,0,97.43333333333334,10.756738973003532,101.77499999999999,14.208895453201125,119.355,21.97017834164372,113.17982909067267,10.438040934945759,117.90333905323455,13.629499698266068,136.41344630177971,23.381637428934912,3126.6969666666664,154.19833412711486,2961.358583333333,306.9605812045178,3001.414325,284.04238661276503,49.93333333333334,0.8144527815247312,50.38333333333333,0.7574078601825195,51.199999999999996,1.2277103596828425,11.408291328052677,24.4684519020802,-13.318392828557712,-37.322761733896634,7.684976469956939,17.860344994058508,-11.944585799601349,-35.25777159818991,6.065763553973413,5.927826491297972,24.030702248245284,10.559456415379476,-2.443668676610611,-0.710594315245483,2.878179384203472,0.13029315960910726,-9.420652753191593,11.149596776843751,-9.22934066169998,-2.5077394026391753,294390000.0,15000.0,8.910157230551562,-9.420652753191593,97.21,87.01,124.94,172.79,114.2569348901024,104.39266358664,139.72741434352798,190.042197324584,3103.1048,3107.1456000000003,2653.6428,2976.979,50.3,50.4,50.7,52.9,373403000.0,304298000.0,372616000.0,346926000.0,390437000.0,319845000.0,319238000.0,386805000.0,31.51,30.96,29.88,30.7,301802000.0,261962000.0,269369000.0,250433000.0,28880000.0,7790000.0,57903000.0,58729000.0,9.139228950633179,9.258524865396863,7.040358151023288,10.242691452176675,3.605923303376457,9.616645413217494,22.277024654531363,-9.854697390165567
2012-03,268662000,42722000,284000,288333000.0,328343000.0,30.69,51.0,106.27,3161.6838,120.5823942399186,3,1,2012,0,103.92666666666666,5.904695871366456,98.93166666666667,10.164086612513021,116.58416666666666,21.281737565055003,119.29229419390725,4.53024107279055,115.00015951138842,9.81313416416535,132.61302821218007,21.751751742082114,3185.3734666666664,96.32367887662555,3088.081883333333,142.32714595345215,2992.1294416666665,276.06294360276166,50.6,0.3605551275464654,50.4,0.7720103626244907,51.1,1.1870513506545326,-1.874422899353645,22.444982140799617,-13.83280629206195,-23.831708715596335,-1.995455162188342,17.934760136502724,-12.622385154938875,-27.441920368277593,-3.939074146216426,5.8958433332351845,31.66309366754616,-3.4040670404934636,-0.16265452179570206,1.5888778550148919,1.2203166226912865,0.06521030322790278,-20.567312980078412,-25.45594286459475,-18.54185363960511,8.713263113596547,288049000.0,-62109000.0,7.685571836524507,-20.567312980078412,108.3,86.79,123.33,139.52,123.0375534517008,102.2449989302148,138.0014714909952,166.1874113151142,3291.3317999999995,2985.6543,2401.344,3273.1024,50.5,49.0,50.9,52.2,338226000.0,360407000.0,329816000.0,247129000.0,390452000.0,361557000.0,331874000.0,320221000.0,30.74,30.21,30.32,30.67,294390000.0,279897000.0,270576000.0,272433000.0,15000.0,41712000.0,12636000.0,-66584000.0,8.910157230551562,9.318959740192794,7.121148399279032,7.757291666666666,-9.420652753191593,18.43883298608602,-11.486355926744963,-28.766076915538186
2012-04,236817000,37988000,245000,238693000.0,288724000.0,30.88,53.1,105.06,3238.3856,118.73205211035518,4,2,2012,0,106.54333333333334,1.6372028992557999,98.44,9.697764690896545,112.40666666666668,17.61975612943042,120.78399993399152,2.1598192266905976,113.8744328681553,8.693100477016044,127.8453485005255,17.180450845317715,3230.467066666666,65.18572200725544,3147.8843166666666,108.57395171597658,2976.6002583333334,253.86435264159513,51.53333333333333,1.3796134724383469,50.71666666666667,1.3437509689917548,51.074999999999996,1.1362818152360812,-1.1386092029735506,8.075300894969661,-2.731228589945378,-32.30233906823893,-1.5345043870018449,3.9167138734792495,-5.382542821470404,-32.51721496192965,2.4259794733426654,4.359530493459318,12.460696402346038,-5.441301486672345,0.6190941674812489,-1.99936528086323,-0.06472491909385036,2.727877578176985,-11.853183554056768,-36.57870986574827,-14.691897032442125,67.2956285851536,238448000.0,-39619000.0,7.600400126355691,-11.853183554056768,106.27,97.21,108.01,155.19,120.5823942399186,114.2569348901024,125.48641196975396,175.94420865021,3161.6838,3103.1048,2879.571,3424.7358,51.0,50.3,51.2,53.4,268662000.0,373403000.0,277602000.0,141556000.0,328343000.0,390437000.0,312055000.0,241702000.0,30.69,31.51,30.9,30.06,288049000.0,301802000.0,256630000.0,183712000.0,-62109000.0,28880000.0,-19819000.0,-78519000.0,7.685571836524507,9.139228950633179,7.650094383565002,6.64692132112312,-20.567312980078412,3.605923303376457,-15.831251364397115,-42.71979411562382
2012-05,302712000,43942000,438000,237517000.0,310415000.0,31.33,53.3,101.6,2710.9849,116.80249708029758,5,2,2012,1,104.30999999999999,2.4236542657728006,100.87166666666667,7.925854948626444,109.23833333333333,15.581960334912383,118.70564781019046,1.8900869092758887,115.94273845043158,7.36005792028801,124.69421563020563,15.174629031824148,3037.0181,284.9456564987165,3081.8575333333333,210.71580647880288,2943.882833333333,261.20301305863035,52.46666666666667,1.274100990241118,51.199999999999996,1.6852299546351623,51.10833333333333,1.1988315017953155,-3.293356177422435,-6.186518928901208,16.76818756464773,-27.231055722675844,-1.6251340693279492,-5.067604317937635,11.887649062003414,-24.456441804400153,-16.285914191318053,-17.632585690692125,-12.749988285067825,-12.650143672142688,1.4572538860103679,1.9193233571893398,1.1950904392764805,3.673064195896747,27.825282813311535,-10.500079828280494,-0.521199613536727,38.57520851835237,237079000.0,21691000.0,7.064198261344499,27.825282813311535,105.06,108.3,87.01,139.62,118.73205211035518,123.0375534517008,104.39266358664,154.61609152413598,3238.3856,3291.3317999999995,3107.1456000000003,3103.594,53.1,50.5,50.4,52.9,236817000.0,338226000.0,304298000.0,218446000.0,288724000.0,390452000.0,319845000.0,216332000.0,30.88,30.74,30.96,30.22,238448000.0,294390000.0,261962000.0,202118000.0,-39619000.0,15000.0,7790000.0,-25370000.0,7.600400126355691,8.910157230551562,9.258524865396863,5.1880665739364,-11.853183554056768,-9.420652753191593,9.616645413217494,54.31772584701462
